,LavatoryID,Description,City,Street,PostalCode,Country,Longitude,Latitude,isOwnedByWall,isHandicappedAccessible,Price,canBePayedWithCoins,canBePayedInApp,canBePayedWithNFC,hasChangingTable,LabelID,hasUrinal,address,timings,opening_hour,closing_hour,opening_hours
3,Wall_101003,Toilette Ottmachauer Steig (oberhalb Badestelle Ostufer),Berlin,"Krumme Lanke, Quermatenweg   (0-24 Uhr)",14109,Deutschland,"13,240574813","52,453581173",Yes,No,"0,00",No,No,No,No/Unknown,weitere ÖTs (z.B. Sanitärcontainer),No,"Krumme Lanke, Quermatenweg   ",0-24,0,24,0:00-24:00
4,Wall_112911,Toilette Uferweg ,Berlin,"Schlachtensee , Am Schlachtensee ggü. 145  (0-24 Uhr)",14129,Deutschland,"13,1992287644287","52,4365068880875",Yes,No,"0,00",No,No,No,No/Unknown,weitere ÖTs (z.B. Sanitärcontainer),No,"Schlachtensee , Am Schlachtensee ggü. 145  ",0-24,0,24,0:00-24:00
5,Wall_115753,Toilette Am Kiesteich 50,Berlin,Spektepark   (0-24 Uhr),13589,Deutschland,"13,1648593254089","52,5488398803196",Yes,No,"0,00",No,No,No,No/Unknown,weitere ÖTs (z.B. Sanitärcontainer),No,Spektepark   ,0-24,0,24,0:00-24:00
6,Wall_116738,"Wall CT, Hubertusdamm",Berlin,Hubertusdamm ggü. 7 (0-24 Uhr),13125,Deutschland,"13,4711982596938","52,615670613826",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,Yes,Hubertusdamm ggü. 7 ,0-24,0,24,0:00-24:00
7,Wall_116739,"Wall CT, Lindenufer",Berlin,Lindenufer ggü. 10 (0-24 Uhr),13597,Deutschland,"13,2077640060379","52,537351114776",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,Lindenufer ggü. 10 ,0-24,0,24,0:00-24:00
8,Wall_116747,"Wall CT, Dubliner Str.",Berlin,Dubliner Str.   (0-24 Uhr),13349,Deutschland,"13,3467597533333","52,5605417184784",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,Dubliner Str.   ,0-24,0,24,0:00-24:00
9,Wall_116752,"Wall CT, Friedhof Eythstr., Eythst.",Berlin,"Friedhof Eythstr., Eythst. 1-25 (7-19 Uhr)",12105,Deutschland,"13,3664741598498","52,459607642313",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Friedhof Eythstr., Eythst. 1-25 ",7-19,7,19,7:00-19:00
10,Wall_118285,"Wall CT, Weberwiese, Marchlewskistr.",Berlin,"Weberwiese, Marchlewskistr. ggü. 16 (0-24 Uhr)",10243,Deutschland,"13,4427793052511","52,5160934953208",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,"Weberwiese, Marchlewskistr. ggü. 16 ",0-24,0,24,0:00-24:00
11,Wall_118286,"Wall CT, Simplonstr.",Berlin,Simplonstr.   (0-24 Uhr),10245,Deutschland,"13,4655841638968","52,5045811099071",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,Yes,Simplonstr.   ,0-24,0,24,0:00-24:00
12,Wall_118295,"Wall CT, Besselpark, Besselstr.",Berlin,"Besselpark, Besselstr.   (0-24 Uhr)",10969,Deutschland,"13,391282801748","52,5041142935016",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,Yes,"Besselpark, Besselstr.   ",0-24,0,24,0:00-24:00
13,Wall_11952,Toilette Rüdesheimer Str.,Berlin,Rüdesheimer Platz 6 (0-24 Uhr),14197,Deutschland,"13,314755","52,473363",Yes,No,"0,00",No,No,No,No/Unknown,Café Achteck,No,Rüdesheimer Platz 6 ,0-24,0,24,0:00-24:00
14,Wall_11953,Toilette Leuthener Str.,Berlin,"Leuthener Platz , Naumannstr. (0-24 Uhr)",10829,Deutschland,"13,363288","52,481146",Yes,No,"0,00",No,No,No,No/Unknown,Café Achteck,No,"Leuthener Platz , Naumannstr. ",0-24,0,24,0:00-24:00
15,Wall_119670,Toilette Bulgarische Str.,Berlin,"Treptower Park, Weltspielplatz/Alt-Treptow   (7-22 Uhr)",12435,Deutschland,"13,4800560474389","52,4855187228924",Yes,No,"0,50",No,No,No,No/Unknown,weitere ÖTs (z.B. Sanitärcontainer),No,"Treptower Park, Weltspielplatz/Alt-Treptow   ",7-22,7,22,7:00-22:00
16,Wall_119671,Toilette  ,Berlin,"S Bhf. Treptower Park, Stern und Kreisschiffahrt/Puschkinallee 15  (7-22 Uhr)",12435,Deutschland,"13,4633458852759","52,4934218571887",Yes,No,"0,50",No,No,No,No/Unknown,weitere ÖTs (z.B. Sanitärcontainer),No,"S Bhf. Treptower Park, Stern und Kreisschiffahrt/Puschkinallee 15  ",7-22,7,22,7:00-22:00
17,Wall_119989,"Wall CT, Pestalozzistr.",Berlin,Pestalozzistr. 77 (0-24 Uhr),10627,Deutschland,"13,306683","52,5078805",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Pestalozzistr. 77 ,0-24,0,24,0:00-24:00
18,Wall_119990,"Wall CT, Preußenallee",Berlin,Preußenallee (0-24 Uhr),14052,Deutschland,"13,2601504282416","52,5161478405709",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Preußenallee ,0-24,0,24,0:00-24:00
19,Wall_119991,"Wall CT, Hochmeisterplatz, Westfälische Str.",Berlin,"Hochmeisterplatz, Westfälische Str. ggü. 70 (0-24 Uhr)",10709,Deutschland,"13,299396643694","52,4952979658526",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,"Hochmeisterplatz, Westfälische Str. ggü. 70 ",0-24,0,24,0:00-24:00
20,Wall_119992,"Wall CT, Humboldthain, Gustav-Meyer-Allee",Berlin,"Humboldthain, Gustav-Meyer-Allee   (0-24 Uhr)",13355,Deutschland,"13,3905134110447","52,5447483688373",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Humboldthain, Gustav-Meyer-Allee   ",0-24,0,24,0:00-24:00
21,Wall_119993,"Wall CT, Charlottenstr.",Berlin,Charlottenstr. ggü. 53-54 (0-24 Uhr),10117,Deutschland,"13,3915","52,5141666666667",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Charlottenstr. ggü. 53-54 ,0-24,0,24,0:00-24:00
22,Wall_119994,"Wall CT, Alt-Moabit",Berlin,Alt-Moabit ggü. 81-82 (0-24 Uhr),10555,Deutschland,"13,3355016043326","52,5249959545972",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Alt-Moabit ggü. 81-82 ,0-24,0,24,0:00-24:00
23,Wall_119995,"Wall CT, Buddeplatz (S-Bhf. Tegel), Buddestr.",Berlin,"Buddeplatz (S-Bhf. Tegel), Buddestr. ggü. 12 (0-24 Uhr)",13507,Deutschland,"13,2885526718782","52,5880929133972",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,Buddeplatz ,0-24,0,24,0:00-24:00
24,Wall_119996,"Wall CT, Göschenplatz, Oranienburger Str.",Berlin,"Göschenplatz, Oranienburger Str. 184-185 (0-24 Uhr)",13437,Deutschland,"13,3323362320875","52,5975450801601",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Göschenplatz, Oranienburger Str. 184-185 ",0-24,0,24,0:00-24:00
25,Wall_119997,"Wall CT, Am Märchenbrunnen, Friedenstr.",Berlin,"Am Märchenbrunnen, Friedenstr. ggü. 4 (0-24 Uhr)",10249,Deutschland,"13,4273933717382","52,5271156463647",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Am Märchenbrunnen, Friedenstr. ggü. 4 ",0-24,0,24,0:00-24:00
26,Wall_119998,"Wall CT, Forckenbeckplatz, Eldenaer Str.",Berlin,"Forckenbeckplatz, Eldenaer Str. ggü. 44-45 (0-24 Uhr)",10247,Deutschland,"13,4610899385872","52,5199553504883",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Forckenbeckplatz, Eldenaer Str. ggü. 44-45 ",0-24,0,24,0:00-24:00
27,Wall_119999,"Wall CT, Degnerstr.",Berlin,Degnerstr. 5 (0-24 Uhr),13053,Deutschland,"13,4942620699196","52,5455958200139",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Degnerstr. 5 ,0-24,0,24,0:00-24:00
28,Wall_120000,"Wall CT, Gürtelstr.",Berlin,Gürtelstr. (0-24 Uhr),10247,Deutschland,"13,4769761791238","52,5131466112857",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Gürtelstr. ,0-24,0,24,0:00-24:00
29,Wall_120001,"Wall CT, Kladower Damm",Berlin,Kladower Damm 387 (0-24 Uhr),14089,Deutschland,"13,1439183848348","52,4537512566632",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Kladower Damm 387 ,0-24,0,24,0:00-24:00
30,Wall_120002,"Wall CT, Hellersdorfer Str.",Berlin,Hellersdorfer Str. 78 (0-24 Uhr),12619,Deutschland,"13,5884471023787","52,5208672435587",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Hellersdorfer Str. 78 ,0-24,0,24,0:00-24:00
31,Wall_120003,"Wall CT, Ahrensfelder Platz",Berlin,Ahrensfelder Platz   (0-24 Uhr),12689,Deutschland,"13,5658355425444","52,5700993692982",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,Ahrensfelder Platz   ,0-24,0,24,0:00-24:00
32,Wall_120004,"Wall CT, Lipschitzplatz",Berlin,Lipschitzplatz   (0-24 Uhr),12353,Deutschland,"13,4631797599315","52,4238378901859",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Lipschitzplatz   ,0-24,0,24,0:00-24:00
33,Wall_120005,"Wall CT, Richardplatz",Berlin,Richardplatz 17 (0-24 Uhr),12055,Deutschland,"13,4453848820056","52,4740718987721",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Richardplatz 17 ,0-24,0,24,0:00-24:00
34,Wall_120006,"Wall CT, Kollwitzplatz, Kollwitzstr.",Berlin,"Kollwitzplatz, Kollwitzstr. ggü. 56A (0-24 Uhr)",10435,Deutschland,"13,4170250013635","52,5355833506877",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,"Kollwitzplatz, Kollwitzstr. ggü. 56A ",0-24,0,24,0:00-24:00
35,Wall_120007,"Wall CT, Elsa-Brändström-Str.",Berlin,Elsa-Brändström-Str. 2 (0-24 Uhr),13189,Deutschland,"13,4135351693118","52,5598340819584",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Elsa-Brändström-Str. 2 ,0-24,0,24,0:00-24:00
36,Wall_120008,"Wall CT, Alt-Mariendorf",Berlin,Alt-Mariendorf 33 (0-24 Uhr),12107,Deutschland,"13,3879121808658","52,4401587349364",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Alt-Mariendorf 33 ,0-24,0,24,0:00-24:00
37,Wall_120009,"Wall CT, Hauptstr.",Berlin,Hauptstr. 128 (0-24 Uhr),10827,Deutschland,"13,3528118756615","52,4843251564501",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Hauptstr. 128 ,0-24,0,24,0:00-24:00
38,Wall_120010,"Wall CT, Argentinische Allee",Berlin,Argentinische Allee (0-24 Uhr),14163,Deutschland,"13,2401710897821","52,4423428716787",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Argentinische Allee ,0-24,0,24,0:00-24:00
39,Wall_120011,"Wall CT, S-Bhf. Zehlendorf, Teltower Damm",Berlin,"S-Bhf. Zehlendorf, Teltower Damm 37-39 (0-24 Uhr)",14165,Deutschland,"13,259629","52,430962",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"S-Bhf. Zehlendorf, Teltower Damm 37-39 ",0-24,0,24,0:00-24:00
40,Wall_120012,"Wall CT, Brauerstr.",Berlin,Brauerstr. ggü. 1 (0-24 Uhr),12209,Deutschland,"13,326157","52,427696",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Brauerstr. ggü. 1 ,0-24,0,24,0:00-24:00
41,Wall_120013,"Wall CT, S-Bhf. Grünau, Wassersportallee",Berlin,"S-Bhf. Grünau, Wassersportallee   (0-24 Uhr)",12527,Deutschland,"13,574246","52,413678",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"S-Bhf. Grünau, Wassersportallee   ",0-24,0,24,0:00-24:00
42,Wall_120014,"Wall CT, Sterndamm",Berlin,Sterndamm 8-10 (0-24 Uhr),12487,Deutschland,"13,50934272","52,45369117",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Sterndamm 8-10 ,0-24,0,24,0:00-24:00
43,Wall_120015,"Wall CT, S-Bhf. Köpenick, Stellingdamm",Berlin,"S-Bhf. Köpenick, Stellingdamm ggü. 1 (0-24 Uhr)",12555,Deutschland,"13,5802191173496","52,4588468714187",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"S-Bhf. Köpenick, Stellingdamm ggü. 1 ",0-24,0,24,0:00-24:00
44,Wall_120016,"Wall CT, Kiefholzstr.",Berlin,Kiefholzstr. 258 (0-24 Uhr),12437,Deutschland,"13,4868053644179","52,4658911727311",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Kiefholzstr. 258 ,0-24,0,24,0:00-24:00
45,Wall_120017,"Wall CT, Plesser Str.",Berlin,Plesser Str. 7 (0-24 Uhr),12435,Deutschland,"13,4511497884872","52,4890646412465",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Plesser Str. 7 ,0-24,0,24,0:00-24:00
46,Wall_120018,"Wall CT, Schivelbeiner Str.",Berlin,Schivelbeiner Str. 1 (0-24 Uhr),10439,Deutschland,"13,41343229","52,55067675",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Schivelbeiner Str. 1 ,0-24,0,24,0:00-24:00
47,Wall_120019,"Wall CT, Bornholmer Str.",Berlin,Bornholmer Str. 94 (0-24 Uhr),10439,Deutschland,"13,41329416","52,55375525",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Bornholmer Str. 94 ,0-24,0,24,0:00-24:00
48,Wall_120020,"Wall CT, Steglitzer Damm",Berlin,Steglitzer Damm ggü. 3 (0-24 Uhr),12167,Deutschland,"13,3362051601007","52,4510085070607",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Steglitzer Damm ggü. 3 ,0-24,0,24,0:00-24:00
49,Wall_120021,"Wall CT, Leonorenstr.",Berlin,Leonorenstr. ggü. 67 (0-24 Uhr),12247,Deutschland,"13,3431152369142","52,4389576397892",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Leonorenstr. ggü. 67 ,0-24,0,24,0:00-24:00
50,Wall_120022,"Wall CT, Platz der Luftbrücke, Tempelhofer Damm",Berlin,"Platz der Luftbrücke, Tempelhofer Damm (0-24 Uhr)",12101,Deutschland,"13,3868324212871","52,4842403167076",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Platz der Luftbrücke, Tempelhofer Damm ",0-24,0,24,0:00-24:00
51,Wall_120023,"Wall CT, Kurt-Schumacher-Platz, Scharnweberstr.",Berlin,"Kurt-Schumacher-Platz, Scharnweberstr. ggü. 19 (0-24 Uhr)",13405,Deutschland,"13,3267155793166","52,5639195878818",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Kurt-Schumacher-Platz, Scharnweberstr. ggü. 19 ",0-24,0,24,0:00-24:00
52,Wall_120024,"Wall CT, Gudrunstr.",Berlin,Gudrunstr. 20 (0-24 Uhr),10365,Deutschland,"13,50882","52,51505",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Gudrunstr. 20 ,0-24,0,24,0:00-24:00
53,Wall_120185,"Wall CT, Urbanstr.",Berlin,Urbanstr. 21 (0-24 Uhr),10961,Deutschland,"13,4085659005121","52,4927440515212",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Urbanstr. 21 ,0-24,0,24,0:00-24:00
54,Wall_120186,"Wall CT, Planufer",Berlin,Planufer   (0-24 Uhr),10967,Deutschland,"13,4198320333","52,4956702562474",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Planufer   ,0-24,0,24,0:00-24:00
55,Wall_120188,"Wall CT, Gneisenaustr.",Berlin,Gneisenaustr. 39 (0-24 Uhr),10961,Deutschland,"13,398054","52,490534",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,Gneisenaustr. 39 ,0-24,0,24,0:00-24:00
56,Wall_120189,"Wall CT, Görlitzer Park, Wiener Str.",Berlin,"Görlitzer Park, Wiener Str. 59A (0-24 Uhr)",10999,Deutschland,"13,4391568914807","52,4950580656832",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Görlitzer Park, Wiener Str. 59A ",0-24,0,24,0:00-24:00
57,Wall_120190,"Wall CT, Platz der Vereinten Nationen, Landsberger Allee",Berlin,"Platz der Vereinten Nationen, Landsberger Allee   (0-24 Uhr)",10249,Deutschland,"13,4329856332671","52,5235085677499",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Platz der Vereinten Nationen, Landsberger Allee   ",0-24,0,24,0:00-24:00
58,Wall_120191,"Wall CT, Erich-Steinfurth-Str.",Berlin,Erich-Steinfurth-Str.   (0-24 Uhr),10243,Deutschland,"13,4345572862","52,5114773654",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,Erich-Steinfurth-Str.   ,0-24,0,24,0:00-24:00
59,Wall_120192,"Wall CT, Warschauer Str.",Berlin,Warschauer Str. ggü. 33 (0-24 Uhr),10243,Deutschland,"13,4506315673","52,5076197422",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,Yes,Warschauer Str. ggü. 33 ,0-24,0,24,0:00-24:00
60,Wall_120193,"Wall CT, Wühlischplatz, Wühlischstr.",Berlin,"Wühlischplatz, Wühlischstr. ggü. 11 (0-24 Uhr)",10245,Deutschland,"13,4639155114","52,5079000373",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Wühlischplatz, Wühlischstr. ggü. 11 ",0-24,0,24,0:00-24:00
61,Wall_120205,"Wall CT, Grellstr.",Berlin,Grellstr. 39 (0-24 Uhr),10409,Deutschland,"13,4382226755741","52,5414832231387",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Grellstr. 39 ,0-24,0,24,0:00-24:00
62,Wall_120206,"Wall CT, Bülowstr.",Berlin,Bülowstr. ggü. 49 (0-24 Uhr),10783,Deutschland,"13,3669141154753","52,4938516883151",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Bülowstr. ggü. 49 ,0-24,0,24,0:00-24:00
63,Wall_120207,"Wall CT, Reinickendorfer Str.",Berlin,Reinickendorfer Str. 9 (0-24 Uhr),13347,Deutschland,"13,3699104981192","52,5416111409171",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Reinickendorfer Str. 9 ,0-24,0,24,0:00-24:00
64,Wall_120208,"Wall CT, Osloer Str.",Berlin,Osloer Str. 18 (0-24 Uhr),13359,Deutschland,"13,3839865758039","52,5560486511468",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Osloer Str. 18 ,0-24,0,24,0:00-24:00
65,Wall_120209,"Wall CT, Köllnischer Park, Rungestr.",Berlin,"Köllnischer Park, Rungestr. 31 (0-24 Uhr)",10179,Deutschland,"13,413572565667","52,5127077113696",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Köllnischer Park, Rungestr. 31 ",0-24,0,24,0:00-24:00
66,Wall_120210,"Wall CT, Dürerplatz",Berlin,Dürerplatz 5 (0-24 Uhr),12157,Deutschland,"13,3415016338287","52,4695434114471",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Dürerplatz 5 ,0-24,0,24,0:00-24:00
67,Wall_120211,"Wall CT, Priesterweg",Berlin,Priesterweg S-Bahnhof (0-24 Uhr),12157,Deutschland,"13,355711","52,459251",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Priesterweg S-Bahnhof ,0-24,0,24,0:00-24:00
68,Wall_120212,"Wall CT, Marienfelder Allee",Berlin,Marienfelder Allee 144-146 (0-24 Uhr),12277,Deutschland,"13,3631543938859","52,4134984395888",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Marienfelder Allee 144-146 ,0-24,0,24,0:00-24:00
69,Wall_120213,"Wall CT, Friedrichstr.",Berlin,Friedrichstr. ggü. 10-11 (0-24 Uhr),10969,Deutschland,"13,391234","52,501269",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Friedrichstr. ggü. 10-11 ,0-24,0,24,0:00-24:00
70,Wall_120214,"Wall CT, Im Domstift",Berlin,Im Domstift   (0-24 Uhr),12309,Deutschland,"13,4101617301817","52,3877787779863",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Im Domstift   ,0-24,0,24,0:00-24:00
71,Wall_120215,"Wall CT, Nöldnerplatz, Archibaldweg",Berlin,"Nöldnerplatz, Archibaldweg   (0-24 Uhr)",10317,Deutschland,"13,48398","52,50302",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,"Nöldnerplatz, Archibaldweg   ",0-24,0,24,0:00-24:00
72,Wall_120216,"Wall CT, Marzahner Promenade (Fußgängerzone)",Berlin,Marzahner Promenade (Fußgängerzone) 30-33 (0-24 Uhr),12679,Deutschland,"13,549245","52,544367",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,Marzahner Promenade ,30-33,30,33,30:00-33:00
73,Wall_120222,"Wall CT, Waldstr.",Berlin,Waldstr. 1 (0-24 Uhr),10551,Deutschland,"13,3306064855452","52,5274148885999",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Waldstr. 1 ,0-24,0,24,0:00-24:00
74,Wall_120223,"Wall CT, Hugenottenplatz, Schweizer Tal",Berlin,"Hugenottenplatz, Schweizer Tal ggü. 48 (0-24 Uhr)",13127,Deutschland,"13,4205648128286","52,6071445264468",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Hugenottenplatz, Schweizer Tal ggü. 48 ",0-24,0,24,0:00-24:00
75,Wall_120224,"Wall CT, Hohenzollerndamm",Berlin,Hohenzollerndamm   (0-24 Uhr),14199,Deutschland,"13,281976346854","52,4769410549611",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Hohenzollerndamm   ,0-24,0,24,0:00-24:00
76,Wall_120225,"Wall CT, Wilhelminenhofstr.",Berlin,Wilhelminenhofstr. 54 (0-24 Uhr),12459,Deutschland,"13,5266717549591","52,4585928594435",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Wilhelminenhofstr. 54 ,0-24,0,24,0:00-24:00
77,Wall_120226,"Wall CT, Bundesallee, Friedrich-Wilhelm-Platz",Berlin,"Bundesallee, Friedrich-Wilhelm-Platz 4 (0-24 Uhr)",12161,Deutschland,"13,3279317674284","52,4725628119395",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"Bundesallee, Friedrich-Wilhelm-Platz 4 ",0-24,0,24,0:00-24:00
78,Wall_120227,"Wall CT, Achillesstr.",Berlin,Achillesstr. ggü. 59 (0-24 Uhr),13125,Deutschland,"13,48851","52,617635",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Achillesstr. ggü. 59 ,0-24,0,24,0:00-24:00
79,Wall_120228,"Wall CT, S-Bhf. Wilhelmshagen, Schönblicker Str.",Berlin,"S-Bhf. Wilhelmshagen, Schönblicker Str.   (0-24 Uhr)",12589,Deutschland,"13,7210046415745","52,4390817378726",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,"S-Bhf. Wilhelmshagen, Schönblicker Str.   ",0-24,0,24,0:00-24:00
80,Wall_120229,"Wall CT, Badensche Str.",Berlin,Badensche Str. 29 (0-24 Uhr),10715,Deutschland,"13,3274845332077","52,4864769487566",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Badensche Str. 29 ,0-24,0,24,0:00-24:00
81,Wall_120230,"Wall CT, Eberbacher Str.",Berlin,Eberbacher Str. 24 (0-24 Uhr),14197,Deutschland,"13,3092685301689","52,473324575463",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,Eberbacher Str. 24 ,0-24,0,24,0:00-24:00
82,Wall_120403,"Wall CT, Weitlingstr.",Berlin,Weitlingstr. 2 (0-24 Uhr),10317,Deutschland,"13,4993596999717","52,5106318769395",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,Weitlingstr. 2 ,0-24,0,24,0:00-24:00
83,Wall_120407,"Wall CT, Seddiner Str.",Berlin,Seddiner Str. 22 (0-24 Uhr),10315,Deutschland,"13,5208341459128","52,5135019050001",Yes,Yes,"0,50",Yes,Yes,Yes,Yes,Berliner Toilette,No,Seddiner Str. 22 ,0-24,0,24,0:00-24:00
84,Wall_120443,Toilette Grünberger Str.,Berlin,"Boxhagener Platz, Gärtnerstr. ggü. 12-13 (0-24 Uhr)",10245,Deutschland,"13,4606556296341","52,5106971566647",Yes,Yes,"0,00",No,No,No,No/Unknown,weitere ÖTs (z.B. Sanitärcontainer),No,"Boxhagener Platz, Gärtnerstr. ggü. 12-13 ",0-24,0,24,0:00-24:00
85,Wall_120446,"Wall CT, Breitenbachplatz",Berlin,Breitenbachplatz 8 (0-24 Uhr),14195,Deutschland,"13,3086648230217","52,4672367895227",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Breitenbachplatz 8 ,0-24,0,24,0:00-24:00
86,Wall_120447,"Wall CT, Griechische Allee",Berlin,Griechische Allee 2 (0-24 Uhr),12459,Deutschland,"13,5138909063174","52,4646370786482",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Griechische Allee 2 ,0-24,0,24,0:00-24:00
87,Wall_120448,"Wall CT, Hempelsteig",Berlin,Hempelsteig hinter 1A (0-24 Uhr),14052,Deutschland,"13,240857","52,525505",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Hempelsteig hinter 1A ,0-24,0,24,0:00-24:00
88,Wall_120449,"Wall CT, Goerzallee",Berlin,Goerzallee 1-3 (0-24 Uhr),12207,Deutschland,"13,3093156903864","52,4309018915121",Yes,Yes,"0,50",Yes,Yes,Yes,No/Unknown,Berliner Toilette,No,Goerzallee 1-3 ,0-24,0,24,0:00-24:00
